row,col,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_8,EVI_9,EVI_10,EVI_11,EVI_12,EVI_13,EVI_14,EVI_15,EVI_16,EVI_17,EVI_18,EVI_19,EVI_20,EVI_21,EVI_22,EVI_23,EVI_24,EVI_25,EVI_26,EVI_27,EVI_28,EVI_29,EVI_30,EVI_31,EVI_32,EVI_33,EVI_34,EVI_35,EVI_36,EVI_37,EVI_38,EVI_39,EVI_40,EVI_41,EVI_42,EVI_43,EVI_44,EVI_45,EVI_46
16,8,-0.112374,-0.112374,-0.112374,-0.101224,-0.090075,-0.083099,-0.027151,-0.017889,-0.024372,0.212548,0.178362,0.385920,0.423323,0.428113,0.635757,0.487463,0.493324,0.541963,0.494643,0.079889,-0.083070,-0.015743,0.051583,0.118909,0.186235,0.327458,0.468682,0.616975,0.651428,0.772325,0.798215,0.715415,0.691830,0.668245,0.619588,0.460388,0.456256,0.236812,0.176535,0.116258,0.055981,-0.004296,0.023756,0.055583,0.029937,-0.033500
16,9,-0.107014,-0.107014,-0.107014,-0.107811,-0.108608,-0.083099,-0.085259,-0.017889,-0.023765,0.212548,0.251817,0.394464,0.444341,0.454068,0.659027,0.506465,0.521208,0.448192,0.483238,0.010613,-0.108047,-0.050440,0.007167,0.064774,0.233520,0.373758,0.513995,0.616975,0.633805,0.750714,0.716795,0.715415,0.699377,0.683338,0.619588,0.464137,0.393752,0.323367,0.252982,0.182597,0.112212,0.041826,0.023756,0.037219,0.075082,0.075082
16,10,-0.087993,-0.087993,-0.087993,-0.083034,-0.078076,-0.051582,-0.059348,-0.016773,0.017445,0.228413,0.251817,0.415758,0.457100,0.471082,0.659027,0.515156,0.534570,0.452649,0.483238,-0.005764,-0.101994,-0.029405,0.043185,0.115774,0.233113,0.362025,0.490938,0.474762,0.661525,0.750714,0.716795,0.705644,0.650676,0.595708,0.592128,0.464137,0.384387,0.304636,0.224885,0.145134,0.065384,-0.014367,-0.013257,0.037219,0.075082,0.075082
16,11,-0.114363,-0.114363,-0.114363,-0.093970,-0.073577,-0.049885,-0.059348,0.007383,0.012179,0.228413,0.293446,0.424002,0.443316,0.471082,0.684587,0.480353,0.496128,0.469482,0.512366,0.056819,-0.041585,0.010868,0.063321,0.115774,0.233113,0.365939,0.498765,0.506011,0.661525,0.758014,0.732234,0.715148,0.655428,0.595708,0.592128,0.421976,0.351495,0.281013,0.210531,0.140049,0.069567,-0.000915,-0.033748,-0.009990,-0.015896,-0.078241
16,12,-0.114363,-0.114363,-0.114363,-0.095318,-0.076273,-0.048154,-0.063465,-0.011427,0.007801,0.228413,0.272760,0.424002,0.491689,0.475606,0.684587,0.491049,0.507679,0.474530,0.512366,0.037495,-0.041585,-0.018788,0.004009,0.026806,0.183970,0.348381,0.512793,0.492357,0.667961,0.758014,0.732234,0.723838,0.625630,0.527422,0.607807,0.455536,0.430478,0.335457,0.240435,0.145414,0.050393,-0.044628,-0.081924,-0.056620,-0.039368,-0.039368
16,13,-0.114363,-0.114363,-0.114363,-0.095318,-0.076273,-0.048154,-0.063465,-0.011427,0.007801,0.228413,0.272760,0.424002,0.491689,0.475606,0.684587,0.491049,0.507679,0.474530,0.512366,0.037495,-0.041585,-0.018788,0.004009,0.026806,0.183970,0.348381,0.512793,0.492357,0.667961,0.758014,0.732234,0.723838,0.625630,0.527422,0.607807,0.455536,0.430478,0.335457,0.240435,0.145414,0.050393,-0.044628,-0.081924,-0.056620,-0.039368,-0.039368
16,14,-0.111098,-0.111098,-0.111098,-0.093092,-0.075085,-0.048154,-0.060009,-0.011427,0.007801,0.126367,0.244933,0.413028,0.422661,0.457932,0.632666,0.491502,0.504102,0.474530,0.518856,0.032774,-0.079608,-0.034561,0.010487,0.055535,0.200051,0.356422,0.512793,0.505282,0.667961,0.778829,0.719630,0.723838,0.612054,0.500269,0.600944,0.425335,0.430478,0.337287,0.244096,0.150906,0.057715,-0.035476,-0.057298,-0.040685,-0.039368,-0.039368
16,51,-0.317085,-0.449217,-0.231354,-0.232874,-0.234394,-0.221779,-0.202227,-0.198359,-0.194491,-0.184797,-0.175102,-0.243756,-0.304231,-0.242490,-0.180749,-0.164307,-0.147865,-0.131423,-0.132696,-0.249316,-0.248523,-0.293478,-0.338433,-0.278919,-0.357428,-0.173313,0.010802,0.048086,0.085370,0.122655,0.055799,-0.188560,-0.116698,-0.195665,-0.167843,-0.183923,-0.200603,-0.266211,-0.331819,-0.298924,-0.324718,-0.350512,-0.362094,-0.278592,-0.397213,-0.435164
16,52,-0.317085,-0.296412,-0.275740,-0.255067,-0.234394,-0.221779,-0.183965,-0.204389,-0.224814,-0.199958,-0.175102,-0.203909,-0.280534,-0.193915,-0.171079,-0.206449,-0.286200,-0.131423,-0.132696,-0.226752,-0.163178,-0.235430,-0.307683,-0.278919,-0.357428,-0.268061,-0.178694,-0.156123,-0.133552,0.211918,0.044876,-0.188560,0.123495,-0.195665,-0.167843,-0.223648,-0.222292,-0.220937,-0.331819,-0.372664,-0.356008,-0.339352,-0.362094,-0.255013,-0.397213,-0.397213
17,1,0.127359,0.164993,0.202627,0.117218,0.031809,0.156105,0.237426,0.189895,0.282055,0.342284,0.402512,0.423758,0.467306,0.424449,0.548205,0.525318,0.551573,0.573223,0.574837,0.123745,-0.014783,0.015505,0.045794,0.149863,0.253932,0.410142,0.566352,0.533896,0.628033,0.624898,0.632318,0.639737,0.576377,0.513017,0.515158,0.346631,0.313041,0.139484,0.106819,0.074154,0.041490,0.008825,0.032128,0.031509,0.054548,0.030927
17,2,0.075200,0.138913,0.202627,0.207633,0.212639,0.180969,0.121033,0.184782,0.160431,0.281472,0.402512,0.459452,0.594576,0.477687,0.548205,0.550784,0.468649,0.601392,0.574837,0.137795,-0.024401,0.003367,0.031134,0.142533,0.253932,0.397614,0.541297,0.562627,0.628033,0.644378,0.660723,0.677069,0.622032,0.566995,0.579399,0.254332,0.212781,-0.012630,-0.001459,0.009713,0.020885,0.032057,-0.017344,-0.015069,0.010136,0.008816
17,3,0.075200,0.043845,0.012491,0.001952,-0.008587,0.180969,0.121033,0.055890,0.049881,0.195036,0.340192,0.493902,0.451942,0.558765,0.661878,0.500087,0.569665,0.576384,0.519605,0.115522,-0.104018,-0.011562,0.080894,0.173351,0.265807,0.403552,0.541297,0.616221,0.664869,0.645533,0.626197,0.606861,0.620016,0.633170,0.579399,0.417416,0.432129,0.085223,0.061305,0.037388,0.013471,-0.010446,-0.009520,-0.015069,0.024469,0.008816
17,8,-0.125777,-0.125777,-0.125777,-0.111504,-0.097231,-0.082208,-0.099522,0.001146,-0.014507,0.176171,0.186382,0.369475,0.384012,0.413613,0.593118,0.425986,0.431420,0.518888,0.489804,0.033465,-0.076477,-0.010817,0.054843,0.120503,0.186163,0.346380,0.506597,0.579012,0.651428,0.721733,0.759343,0.702100,0.686947,0.671794,0.602245,0.445261,0.415973,0.262177,0.194280,0.126383,0.058486,-0.009411,0.027921,0.053104,0.028797,-0.045160
17,11,-0.088340,-0.088340,-0.088340,-0.076815,-0.065290,-0.051268,-0.056312,0.018019,0.037034,0.211321,0.305276,0.427257,0.494642,0.475606,0.684587,0.531682,0.560220,0.517319,0.529475,0.047676,-0.106631,-0.026389,0.053853,0.134095,0.214337,0.384090,0.553842,0.618102,0.681581,0.693734,0.699335,0.661655,0.649570,0.637485,0.614955,0.456408,0.381198,0.305989,0.230780,0.155571,0.080361,0.005152,-0.053637,-0.038480,-0.037034,-0.078241
17,12,-0.116565,-0.116565,-0.116565,-0.086659,-0.056753,-0.045519,-0.062167,0.021681,0.035739,0.211321,0.312900,0.443745,0.499205,0.475606,0.684587,0.516728,0.536577,0.489545,0.529475,0.094103,-0.021192,-0.006618,0.007956,0.022530,0.217951,0.385897,0.553842,0.597056,0.681780,0.758014,0.633388,0.689603,0.644576,0.599549,0.614955,0.456899,0.490982,0.382764,0.274545,0.166327,0.058109,-0.050110,-0.089229,-0.075675,-0.037034,-0.087814
17,13,-0.099439,-0.099439,-0.099439,-0.087262,-0.075085,-0.040692,-0.043761,0.021681,0.035739,0.168525,0.301312,0.383038,0.405252,0.457932,0.632666,0.484836,0.513219,0.489545,0.536114,0.064829,-0.021192,-0.008614,0.003965,0.016543,0.214867,0.380801,0.546735,0.597056,0.681780,0.758014,0.722591,0.663006,0.603422,0.543838,0.606916,0.456899,0.490982,0.379931,0.268879,0.157828,0.046776,-0.064275,-0.070748,-0.075675,-0.063577,-0.097407
17,14,-0.090382,-0.090382,-0.090382,-0.082239,-0.074096,-0.057741,-0.079920,-0.011830,-0.016106,0.074519,0.165145,0.383038,0.405252,0.432048,0.632666,0.441107,0.471249,0.465547,0.536114,0.057978,-0.072647,-0.000768,0.071110,0.142989,0.214867,0.349387,0.483906,0.565116,0.654603,0.776047,0.698633,0.640124,0.524174,0.408224,0.606916,0.441774,0.466561,0.367602,0.268643,0.169685,0.070726,-0.028233,-0.035624,-0.070135,-0.013766,-0.009162
17,15,-0.090382,-0.090382,-0.090382,-0.082239,-0.074096,-0.057741,-0.079920,-0.011830,-0.016106,0.074519,0.165145,0.383038,0.405252,0.432048,0.632666,0.441107,0.471249,0.465547,0.536114,0.057978,-0.072647,-0.000768,0.071110,0.142989,0.214867,0.349387,0.483906,0.565116,0.654603,0.776047,0.698633,0.640124,0.524174,0.408224,0.606916,0.441774,0.466561,0.367602,0.268643,0.169685,0.070726,-0.028233,-0.035624,-0.070135,-0.013766,-0.009162
17,29,-0.148641,-0.135521,-0.122402,-0.118578,-0.114753,-0.076844,-0.031535,-0.037083,-0.042631,0.043638,0.129907,0.339081,0.361338,0.361100,0.592024,0.505711,0.450153,0.338461,0.515493,0.052385,-0.092202,-0.066751,-0.041299,-0.015848,0.145572,0.283386,0.421199,0.523071,0.616308,0.731926,0.676025,0.590895,0.602666,0.614436,0.626207,0.439964,0.334057,0.228150,0.122860,0.017571,-0.008696,-0.034962,-0.054559,-0.038737,-0.012462,-0.012462
17,30,-0.137101,-0.117117,-0.097133,-0.105943,-0.114753,-0.076844,-0.031535,0.003273,0.038081,0.083994,0.129907,0.339081,0.396333,0.361100,0.536277,0.485744,0.379094,0.338461,0.515493,0.020977,-0.127453,-0.107012,-0.086571,0.015237,0.141445,0.280320,0.419195,0.512311,0.616308,0.731926,0.611928,0.521521,0.556416,0.591311,0.626207,0.376444,0.299714,0.222985,0.111578,0.000172,0.020403,0.040634,-0.047498,-0.038737,-0.012462,-0.012462
18,2,0.075200,0.159836,0.244472,0.256917,0.269361,0.161134,0.157307,0.192949,0.228591,0.313854,0.399117,0.444572,0.501761,0.405159,0.639684,0.572977,0.597634,0.565206,0.574837,0.137795,-0.009048,0.011043,0.031134,0.142468,0.253802,0.415934,0.578065,0.639442,0.650000,0.672660,0.691607,0.687429,0.645635,0.603841,0.579399,0.315366,0.212781,0.166931,0.121081,0.075231,0.029382,-0.016468,-0.001889,0.006979,0.024469,0.030328
18,3,0.075200,0.056421,0.037643,0.032708,0.027772,0.161134,0.157307,0.114660,0.072013,0.214874,0.357734,0.493902,0.573844,0.460660,0.670512,0.572977,0.617365,0.576384,0.539373,0.085426,-0.034495,0.003337,0.041169,0.153488,0.265807,0.574217,0.578065,0.646114,0.687591,0.741297,0.709781,0.606861,0.601220,0.595579,0.579399,0.404386,0.423536,0.336683,0.249830,0.162977,0.076124,-0.010729,0.009360,0.006979,0.024469,0.012327
18,4,-0.103382,-0.103382,-0.103382,-0.080198,-0.057014,-0.029701,0.026169,0.049091,0.072013,0.188782,0.305551,0.460760,0.495972,0.460660,0.670512,0.546108,0.607583,0.594312,0.539373,0.173796,-0.034495,0.003337,0.041169,0.128330,0.215492,0.518396,0.567922,0.632666,0.687591,0.849290,0.782960,0.716630,0.656104,0.595579,0.631883,0.456646,0.423536,0.187798,0.143174,0.098550,0.053926,0.009302,0.004447,0.005727,0.000850,-0.004026
18,7,-0.075582,-0.075582,-0.075582,-0.075582,-0.075582,-0.059662,-0.076456,0.001146,0.023928,0.133310,0.242692,0.430399,0.455223,0.389935,0.593118,0.476308,0.480175,0.468375,0.471665,-0.006158,-0.141927,-0.060747,0.020434,0.101614,0.182794,0.361571,0.540347,0.590906,0.581475,0.724947,0.695074,0.749738,0.683500,0.617262,0.622968,0.458254,0.415973,0.090693,0.071958,0.053224,0.034489,0.015754,0.004560,0.015174,0.028256,-0.005492
18,10,-0.070205,-0.070205,-0.070205,-0.035380,-0.000556,0.050972,-0.028644,0.052968,0.057629,0.211321,0.308154,0.415469,0.442731,0.426082,0.628096,0.474798,0.484419,0.436919,0.511711,0.015919,-0.025170,0.034707,0.094584,0.154460,0.214337,0.341119,0.467900,0.581548,0.621517,0.743143,0.735997,0.702584,0.630016,0.557448,0.571546,0.432296,0.426192,0.339257,0.252322,0.165387,0.078452,-0.008484,-0.043763,-0.053585,-0.037130,-0.037130
18,11,-0.070205,-0.070205,-0.070205,-0.060943,-0.051682,-0.058994,-0.028644,0.052968,0.024073,0.211321,0.291313,0.431447,0.416480,0.426082,0.587965,0.460336,0.484198,0.420010,0.529475,0.018302,-0.010852,0.012091,0.035035,0.057978,0.214337,0.332331,0.450325,0.572253,0.621517,0.734121,0.620887,0.507653,0.532551,0.557448,0.572222,0.464580,0.429273,0.339779,0.250286,0.160793,0.071299,-0.018194,-0.078484,-0.084254,-0.037034,-0.085431
18,12,-0.110829,-0.110829,-0.110829,-0.075169,-0.039508,-0.034628,-0.056940,0.069086,0.050744,0.211321,0.312900,0.431447,0.435358,0.422142,0.587965,0.438417,0.455254,0.410087,0.487363,0.030864,-0.011816,0.043220,0.098256,0.153292,0.208328,0.329326,0.450325,0.554187,0.681780,0.734121,0.633388,0.326433,0.416395,0.506357,0.572222,0.475945,0.429273,0.331797,0.234321,0.136845,0.039369,-0.058107,-0.071080,-0.084037,-0.063577,-0.090858
18,13,-0.039937,-0.039937,-0.039937,-0.052479,-0.065021,-0.034628,0.011700,0.021494,0.050744,0.178279,0.305814,0.407125,0.435358,0.392419,0.553440,0.423931,0.443185,0.410087,0.536114,0.002442,-0.011816,0.043220,0.098256,0.153292,0.208328,0.345611,0.482894,0.578191,0.647768,0.744877,0.705150,0.326433,0.421415,0.516396,0.562560,0.475945,0.444638,0.342304,0.239970,0.137636,0.035301,-0.067033,-0.070748,-0.084037,-0.063577,-0.097019
18,29,-0.165148,-0.141171,-0.117193,-0.127539,-0.137884,-0.093917,-0.041500,-0.035319,-0.044949,0.042479,0.129907,0.370172,0.359592,0.524828,0.649121,0.576446,0.565328,0.436479,0.456330,0.149852,-0.091251,-0.071660,-0.052068,-0.032476,0.159085,0.302051,0.445018,0.590177,0.670108,0.731926,0.716346,0.636863,0.650955,0.665047,0.679139,0.481431,0.393473,0.305515,0.176160,0.046805,0.026519,0.006233,-0.041255,-0.047798,-0.043980,-0.052914
18,31,0.006542,0.051913,0.097284,0.069830,0.042376,0.107959,0.157904,0.181687,0.205470,0.285657,0.365845,0.411369,0.441572,0.422048,0.651779,0.585048,0.596295,0.443941,0.464682,-0.002057,-0.051423,-0.007575,0.036274,0.080122,0.123970,0.297594,0.471217,0.556235,0.656261,0.733344,0.690021,0.644432,0.635125,0.625818,0.616511,0.416450,0.474158,0.250198,0.146093,0.041988,0.004467,-0.033055,-0.078471,-0.086216,-0.076688,-0.076688
19,0,-0.020089,-0.015153,-0.010217,-0.019076,-0.027935,-0.006125,0.025324,0.080300,0.135276,0.188803,0.242330,0.434496,0.426573,0.436367,0.593551,0.519612,0.551616,0.542997,0.554086,0.181475,0.009934,0.026698,0.043463,0.143527,0.243590,0.373193,0.502796,0.634098,0.654457,0.697368,0.669870,0.642372,0.619617,0.596863,0.543660,0.444667,0.393973,0.323288,0.252603,0.181919,0.111234,0.040549,0.029488,0.029817,0.053911,0.019214
19,1,-0.042490,-0.026354,-0.010217,0.004194,0.018606,-0.006125,0.025324,0.048305,0.071287,0.156808,0.242330,0.383052,0.501761,0.436367,0.593551,0.574788,0.581871,0.565206,0.554086,0.148504,-0.051948,-0.011668,0.028611,0.147699,0.266786,0.384791,0.502796,0.634098,0.654457,0.780224,0.723250,0.636799,0.621450,0.606102,0.576883,0.457888,0.391378,0.315864,0.240350,0.164836,0.089322,0.013808,0.016751,0.029817,0.000416,0.019214
19,2,-0.042490,-0.026354,-0.010217,0.004194,0.018606,-0.006125,0.025324,0.048305,0.071287,0.156808,0.242330,0.383052,0.501761,0.436367,0.593551,0.574788,0.581871,0.565206,0.554086,0.148504,-0.051948,-0.011668,0.028611,0.147699,0.266786,0.384791,0.502796,0.634098,0.654457,0.780224,0.723250,0.636799,0.621450,0.606102,0.576883,0.457888,0.391378,0.315864,0.240350,0.164836,0.089322,0.013808,0.016751,0.029817,0.000416,0.019214
19,3,-0.042490,-0.057519,-0.072548,-0.063691,-0.054834,-0.029701,-0.029713,0.048996,-0.010497,0.059611,0.129720,0.383052,0.441987,0.520220,0.563508,0.564827,0.577213,0.537447,0.521923,0.157063,0.032540,0.040565,0.048590,0.157688,0.266786,0.530976,0.558168,0.632666,0.667955,0.734588,0.711881,0.689174,0.629439,0.569704,0.576883,0.475862,0.394654,0.311952,0.229249,0.146546,0.063844,-0.018859,-0.029730,-0.001800,0.000416,-0.015256
19,13,0.068219,0.068219,0.068219,0.052217,0.036216,0.084992,0.120709,0.121030,0.150600,0.246132,0.341665,0.447894,0.503726,0.409732,0.500645,0.443773,0.449004,0.323056,0.281435,-0.012873,-0.135540,-0.108516,-0.081493,0.051224,0.183942,0.296646,0.409349,0.515314,0.636236,0.721726,0.707472,0.616698,0.547896,0.479094,0.568515,0.459897,0.444638,0.345138,0.245638,0.146139,0.046639,-0.052861,-0.046209,-0.058975,-0.034138,-0.045760
19,17,-0.097687,-0.097687,-0.097687,-0.093335,-0.088982,-0.061388,0.010997,-0.004386,-0.000353,0.083564,0.167481,0.385150,0.380963,0.411671,0.620832,0.404282,0.447507,0.400246,0.337787,0.007424,-0.148164,-0.065190,0.017783,0.131307,0.244831,0.380955,0.517079,0.597653,0.681398,0.745720,0.737748,0.609427,0.608393,0.607359,0.606325,0.466948,0.452067,0.363146,0.274225,0.185305,0.096384,0.007464,-0.007875,-0.008269,-0.008237,-0.042260
19,28,-0.157375,-0.147335,-0.137295,-0.130047,-0.122798,-0.059156,0.078947,0.083635,0.012158,0.101176,0.190195,0.370172,0.391664,0.524828,0.675075,0.639860,0.583258,0.424502,0.395077,0.157057,-0.059250,-0.056121,-0.052992,-0.049863,0.162829,0.299577,0.436325,0.587020,0.680252,0.776022,0.702433,0.557304,0.597916,0.638528,0.679139,0.488057,0.479429,0.386407,0.293385,0.200362,0.107340,0.014318,-0.073870,-0.043331,-0.077332,-0.052914
19,29,-0.157375,-0.147335,-0.137295,-0.130047,-0.122798,-0.059156,0.078947,0.083635,0.012158,0.101176,0.190195,0.370172,0.391664,0.524828,0.675075,0.639860,0.583258,0.424502,0.395077,0.157057,-0.059250,-0.056121,-0.052992,-0.049863,0.162829,0.299577,0.436325,0.587020,0.680252,0.776022,0.702433,0.557304,0.597916,0.638528,0.679139,0.488057,0.479429,0.386407,0.293385,0.200362,0.107340,0.014318,-0.073870,-0.043331,-0.077332,-0.052914
19,30,-0.157375,-0.075421,0.006533,-0.058133,-0.122798,-0.059156,-0.028860,0.034778,0.012809,0.101502,0.190195,0.406372,0.391664,0.521722,0.651779,0.639860,0.566966,0.411045,0.513448,0.105926,-0.084043,-0.075964,-0.067885,-0.059806,0.124155,0.269411,0.414667,0.559957,0.656261,0.776022,0.702433,0.625378,0.647866,0.670353,0.692841,0.472341,0.479429,0.341347,0.248632,0.155917,0.063202,-0.029513,-0.068067,-0.043331,-0.017542,-0.103783
19,31,-0.024387,0.095962,0.216312,0.107072,-0.002168,-0.004212,0.286893,0.318194,0.349495,0.366226,0.382958,0.487068,0.467521,0.572351,0.668357,0.635028,0.583746,0.466520,0.360140,0.053229,-0.064465,-0.017310,0.029845,0.077000,0.124155,0.288674,0.453193,0.620270,0.656261,0.780924,0.693691,0.625378,0.647866,0.670353,0.692841,0.490507,0.467687,0.348679,0.195334,0.041988,0.000833,-0.040323,-0.080744,-0.086216,-0.076688,-0.102617
19,32,0.090250,0.153281,0.216312,0.163311,0.110311,0.196772,0.274219,0.181833,0.089447,0.236202,0.382958,0.500638,0.496281,0.457749,0.693540,0.635028,0.595994,0.466360,0.482440,0.053229,-0.108154,-0.033082,0.041990,0.132933,0.223876,0.379301,0.534725,0.736695,0.687284,0.780924,0.695148,0.633179,0.591188,0.549198,0.507207,0.465217,0.434958,0.158364,0.088263,0.018163,-0.011080,-0.040323,-0.015514,-0.013715,0.055573,0.051287
19,33,-0.131217,-0.102762,-0.074307,-0.055811,-0.037316,-0.028879,0.067075,0.078261,0.089447,0.199262,0.309078,0.482852,0.509835,0.612266,0.693540,0.659015,0.616507,0.486601,0.507381,-0.052843,-0.217510,-0.087760,0.041990,0.148559,0.255129,0.394927,0.534725,0.653893,0.687284,0.735029,0.742155,0.655284,0.611729,0.568174,0.524619,0.481064,0.434958,0.296026,0.157094,0.018163,0.017730,0.017297,0.010447,0.046614,0.055573,0.051287
19,34,-0.026290,-0.036747,-0.047203,0.007059,0.061321,-0.028879,0.067075,0.067702,0.068330,0.185720,0.303109,0.482852,0.477565,0.460201,0.676061,0.659015,0.603836,0.453817,0.507381,0.001705,-0.079776,-0.054647,-0.029519,0.112805,0.255129,0.396226,0.537324,0.653893,0.677210,0.735029,0.721870,0.655284,0.670005,0.684725,0.699446,0.521207,0.503407,0.395972,0.288537,0.181102,0.073667,-0.033769,-0.090628,-0.084431,-0.034461,-0.082833
20,2,-0.079645,-0.079645,-0.079645,-0.077249,-0.074853,-0.039438,-0.003603,-0.007138,-0.016547,0.089624,0.195795,0.240353,0.359208,0.356861,0.511938,0.467495,0.470984,0.407963,0.375710,0.077461,-0.067093,-0.026889,0.013315,0.116803,0.220290,0.336058,0.451826,0.525703,0.563388,0.653086,0.592582,0.532078,0.507225,0.482371,0.394803,0.283378,0.278569,0.224421,0.170272,0.116124,0.061975,0.007827,-0.008166,0.004433,0.004461,-0.006219
20,3,-0.080651,-0.080651,-0.080651,-0.073363,-0.066075,-0.030561,-0.018850,-0.007138,-0.016547,0.023580,0.063707,0.240353,0.327415,0.356861,0.497730,0.432847,0.455956,0.464041,0.483956,0.116008,0.021063,0.017189,0.013315,0.116803,0.220290,0.267412,0.314534,0.544119,0.563388,0.653086,0.620026,0.586966,0.520558,0.454150,0.443856,0.416018,0.372468,0.277393,0.182317,0.121167,0.060017,-0.001133,-0.019365,-0.056616,-0.030822,-0.025364
20,4,-0.080651,-0.080651,-0.080651,-0.073363,-0.066075,-0.030561,-0.018850,-0.007138,-0.016547,0.023580,0.063707,0.240353,0.327415,0.356861,0.497730,0.432847,0.455956,0.464041,0.483956,0.116008,0.021063,0.017189,0.013315,0.116803,0.220290,0.267412,0.314534,0.544119,0.563388,0.653086,0.620026,0.586966,0.520558,0.454150,0.443856,0.416018,0.372468,0.277393,0.182317,0.121167,0.060017,-0.001133,-0.019365,-0.056616,-0.030822,-0.025364
20,5,-0.095980,-0.095980,-0.095980,-0.073898,-0.051815,-0.030561,-0.023397,-0.016233,-0.007915,0.066728,0.141371,0.405729,0.361927,0.390868,0.497730,0.523234,0.456211,0.464041,0.483956,0.054556,-0.050058,-0.015640,0.018778,0.126030,0.233281,0.380509,0.527737,0.544119,0.594955,0.647958,0.617462,0.586966,0.497681,0.408396,0.535437,0.362704,0.372468,0.228355,0.084241,0.057306,0.030371,0.003436,-0.018257,-0.003752,0.037738,0.027241
20,6,0.187752,0.187752,0.187752,0.209026,0.230299,0.065106,0.177737,0.142548,0.074127,0.229528,0.384928,0.405729,0.361927,0.409677,0.537225,0.533062,0.472486,0.469364,0.473705,0.010363,-0.057236,-0.048920,-0.040603,0.096339,0.233281,0.347219,0.461158,0.607761,0.594955,0.729705,0.704062,0.678418,0.543407,0.408396,0.584076,0.396289,0.384209,0.234225,0.084241,0.057306,0.030371,0.003436,0.043279,0.048630,0.087710,0.027241
20,18,-0.060948,-0.060948,-0.060948,-0.048828,-0.036709,-0.028078,0.010470,0.006791,-0.009900,0.104001,0.217902,0.419485,0.392646,0.417429,0.574809,0.459270,0.535547,0.451902,0.372481,0.103332,-0.016715,-0.009766,-0.002818,0.106367,0.215552,0.360222,0.504892,0.572715,0.657758,0.730693,0.771253,0.632430,0.615306,0.598182,0.581059,0.500479,0.485432,0.389953,0.294474,0.198995,0.103517,0.008038,-0.047422,-0.006361,-0.034260,-0.015321
20,22,-0.124918,-0.124918,-0.124918,-0.115166,-0.105413,-0.054284,-0.024303,-0.007405,-0.027017,0.083989,0.194995,0.413043,0.579304,0.402141,0.606342,0.614320,0.603305,0.588349,0.439098,0.198057,0.010150,0.058809,0.107467,0.156126,0.204785,0.358998,0.513211,0.530459,0.674557,0.731125,0.716706,0.734933,0.729365,0.723797,0.718229,0.528856,0.494309,0.373920,0.280907,0.187894,0.094880,0.001867,-0.054593,-0.031321,-0.048148,-0.096639
20,23,-0.124918,-0.124918,-0.124918,-0.115166,-0.105413,-0.054284,-0.024303,-0.007405,-0.027017,0.083989,0.194995,0.413043,0.579304,0.402141,0.606342,0.614320,0.603305,0.588349,0.439098,0.198057,0.010150,0.058809,0.107467,0.156126,0.204785,0.358998,0.513211,0.530459,0.674557,0.731125,0.716706,0.734933,0.729365,0.723797,0.718229,0.528856,0.494309,0.373920,0.280907,0.187894,0.094880,0.001867,-0.054593,-0.031321,-0.048148,-0.096639
20,26,-0.095027,-0.095027,-0.095027,-0.086911,-0.078795,-0.067458,0.126951,-0.044593,-0.027645,0.063515,0.154675,0.371284,0.371837,0.365553,0.559494,0.592558,0.398650,0.560527,0.463415,0.054715,-0.092124,-0.019555,0.053014,0.125583,0.198151,0.361556,0.524960,0.530449,0.648155,0.710456,0.657057,0.575990,0.604588,0.633185,0.661783,0.443102,0.429896,0.295231,0.183772,0.072313,0.036132,-0.000049,-0.063280,-0.085583,-0.070269,-0.070269
20,39,-0.085538,-0.080373,-0.075209,0.015710,0.106629,0.142121,0.080442,0.088602,0.096762,0.200596,0.304430,0.471860,0.432804,0.549795,0.662260,0.574564,0.558964,0.436341,0.506976,0.100864,-0.018601,-0.092289,-0.053445,0.048271,0.149986,0.292724,0.435461,0.606696,0.602495,0.725746,0.684526,0.651704,0.660004,0.668304,0.676604,0.459070,0.387121,0.315171,0.243222,0.189696,0.136170,0.082644,-0.006104,-0.050391,-0.030399,-0.066932
20,40,-0.090492,-0.082851,-0.075209,-0.054827,-0.034446,-0.010043,0.054954,0.061885,0.068816,0.186623,0.304430,0.445224,0.476495,0.549795,0.688063,0.640728,0.558964,0.554620,0.510780,0.029879,-0.093951,-0.139210,-0.053445,0.048271,0.149986,0.302684,0.455383,0.546862,0.638342,0.748962,0.727520,0.662725,0.667351,0.671978,0.676604,0.493523,0.412142,0.330760,0.249379,0.137014,-1.063095,0.025809,-0.055096,-0.029364,-0.030399,-0.056461
20,41,-0.090492,-0.082851,-0.075209,-0.054827,-0.034446,-0.010043,0.054954,0.061885,0.068816,0.186623,0.304430,0.445224,0.476495,0.549795,0.688063,0.640728,0.558964,0.554620,0.510780,0.029879,-0.093951,-0.139210,-0.053445,0.048271,0.149986,0.302684,0.455383,0.546862,0.638342,0.748962,0.727520,0.662725,0.667351,0.671978,0.676604,0.493523,0.412142,0.330760,0.249379,0.137014,-1.063095,0.025809,-0.055096,-0.029364,-0.030399,-0.056461
