row,col,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_8,EVI_9,EVI_10,EVI_11,EVI_12,EVI_13,EVI_14,EVI_15,EVI_16,EVI_17,EVI_18,EVI_19,EVI_20,EVI_21,EVI_22,EVI_23,EVI_24,EVI_25,EVI_26,EVI_27,EVI_28,EVI_29,EVI_30,EVI_31,EVI_32,EVI_33,EVI_34,EVI_35,EVI_36,EVI_37,EVI_38,EVI_39,EVI_40,EVI_41,EVI_42,EVI_43,EVI_44,EVI_45,EVI_46
26,9,0.114731,0.114731,0.114731,0.110548,0.106364,0.114814,0.148549,0.167854,0.184178,0.246935,0.309692,0.433527,0.564205,0.477064,0.684999,0.615499,0.550718,0.444040,0.507362,0.231841,0.165583,0.167712,0.169841,0.210989,0.252136,0.367599,0.483061,0.616775,0.676860,0.736878,0.755450,0.712990,0.664174,0.615358,0.566542,0.466198,0.455743,0.364420,0.343019,0.271650,0.200280,0.128911,0.130137,0.114997,0.114997,0.114997
26,10,0.114731,0.114731,0.114731,0.110548,0.106364,0.114814,0.148549,0.167854,0.184178,0.246935,0.309692,0.433527,0.564205,0.477064,0.684999,0.615499,0.550718,0.444040,0.507362,0.231841,0.165583,0.167712,0.169841,0.210989,0.252136,0.367599,0.483061,0.616775,0.676860,0.736878,0.755450,0.712990,0.664174,0.615358,0.566542,0.466198,0.455743,0.364420,0.343019,0.271650,0.200280,0.128911,0.130137,0.114997,0.114997,0.114997
26,11,0.111852,0.111852,0.111852,0.107311,0.102770,0.116271,0.146144,0.168428,0.221242,0.273205,0.325169,0.433527,0.564205,0.477064,0.675423,0.615499,0.580889,0.482635,0.526863,0.226533,0.166883,0.163009,0.159136,0.205636,0.252136,0.368474,0.484813,0.597080,0.664545,0.735357,0.755450,0.712990,0.664174,0.615358,0.566542,0.469911,0.440159,0.337385,0.310000,0.247519,0.185037,0.122555,0.121068,0.114997,0.120686,0.126376
26,12,0.148693,0.148693,0.148693,0.148784,0.148874,0.116271,0.179253,0.168428,0.221242,0.281312,0.341382,0.432164,0.446318,0.470757,0.596913,0.627883,0.506007,0.473769,0.526863,0.230903,0.175262,0.167199,0.159136,0.201868,0.244599,0.364706,0.484813,0.597080,0.599129,0.735357,0.692141,0.678024,0.638403,0.598782,0.559161,0.439785,0.433182,0.319184,0.310000,0.247455,0.184910,0.122365,0.127866,0.120415,0.112905,0.105396
26,13,0.140382,0.140382,0.140382,0.135410,0.130438,0.133523,0.172220,0.181335,0.225644,0.261867,0.298089,0.432164,0.559844,0.470757,0.557033,0.566009,0.466066,0.473769,0.505319,0.216892,0.175262,0.185406,0.195550,0.220075,0.244599,0.352378,0.460158,0.574066,0.599129,0.733362,0.696366,0.678024,0.638403,0.598782,0.559161,0.393092,0.386779,0.257212,0.298322,0.251978,0.205635,0.159291,0.148755,0.131000,0.138256,0.145511
26,14,0.117464,0.117464,0.117464,0.102051,0.086639,0.110946,0.152940,0.181335,0.189026,0.222931,0.256836,0.394583,0.559844,0.558438,0.557033,0.584192,0.502383,0.416150,0.505319,0.244336,0.170865,0.172127,0.173389,0.210178,0.246967,0.348431,0.449895,0.574066,0.614597,0.739375,0.696366,0.678024,0.631391,0.584758,0.538124,0.420096,0.352050,0.269191,0.217307,0.191700,0.166092,0.140484,0.148755,0.168207,0.159415,0.150624
26,17,0.096693,0.096693,0.096693,0.096765,0.096837,0.111318,0.132319,0.151642,0.178565,0.231674,0.284782,0.382719,0.515206,0.553697,0.592187,0.568484,0.489888,0.497123,0.456730,0.202651,0.129627,0.151584,0.173540,0.199681,0.225821,0.362646,0.499471,0.511619,0.591193,0.710369,0.721181,0.621323,0.620038,0.618752,0.617466,0.411513,0.376381,0.314086,0.251791,0.207944,0.164097,0.120250,0.118909,0.123195,0.113151,0.112366
26,18,0.096693,0.096693,0.096693,0.088623,0.080552,0.096008,0.132319,0.151642,0.176907,0.213245,0.249584,0.377227,0.354652,0.432435,0.510218,0.488205,0.394813,0.292306,0.456730,0.149686,0.090502,0.132021,0.173540,0.199681,0.225821,0.308669,0.391517,0.511619,0.591193,0.715810,0.669687,0.621323,0.620038,0.618752,0.617466,0.223837,0.307348,0.279569,0.251791,0.207944,0.164097,0.120250,0.094077,0.100038,0.101156,0.094361
26,19,0.096693,0.096693,0.096693,0.088623,0.080552,0.096008,0.132319,0.151642,0.176907,0.213245,0.249584,0.377227,0.354652,0.432435,0.510218,0.488205,0.394813,0.292306,0.456730,0.149686,0.090502,0.132021,0.173540,0.199681,0.225821,0.308669,0.391517,0.511619,0.591193,0.715810,0.669687,0.621323,0.620038,0.618752,0.617466,0.223837,0.307348,0.279569,0.251791,0.207944,0.164097,0.120250,0.094077,0.100038,0.101156,0.094361
26,20,0.092319,0.092319,0.092319,0.104231,0.116143,0.153568,0.131492,0.200681,0.182380,0.244491,0.306603,0.377227,0.439618,0.455997,0.510218,0.488205,0.435033,0.325698,0.384341,0.149686,0.143593,0.148706,0.153818,0.185668,0.217519,0.304518,0.391517,0.551910,0.549660,0.637340,0.629332,0.621323,0.620038,0.618752,0.617466,0.365361,0.160259,0.195881,0.231504,0.184738,0.137972,0.091206,0.111778,0.118138,0.101684,0.120947
26,21,0.101005,0.101005,0.101005,0.107851,0.114696,0.158571,0.126155,0.200681,0.182380,0.233129,0.283878,0.425331,0.445695,0.455997,0.625521,0.633608,0.559531,0.512310,0.411189,0.211617,0.143593,0.155656,0.167718,0.205480,0.243242,0.324349,0.405457,0.551910,0.661673,0.728074,0.724664,0.710998,0.698465,0.685933,0.673400,0.464207,0.438952,0.375512,0.312072,0.256711,0.201349,0.145988,0.109312,0.107284,0.101684,0.120947
26,22,0.107779,0.107779,0.107779,0.119221,0.130664,0.158571,0.147980,0.221964,0.189438,0.254555,0.319673,0.425331,0.445695,0.492825,0.625521,0.618785,0.565578,0.528337,0.439869,0.234063,0.147248,0.164778,0.182309,0.212775,0.243242,0.371175,0.499108,0.517071,0.661673,0.728074,0.788843,0.651234,0.658623,0.666012,0.673400,0.466537,0.462007,0.387040,0.312072,0.248432,0.184792,0.121151,0.111493,0.107284,0.110252,0.110252
26,23,0.268755,0.268755,0.268755,0.199709,0.130664,0.186798,0.292455,0.221964,0.211990,0.275618,0.339247,0.470690,0.508064,0.492825,0.711363,0.618785,0.631231,0.539129,0.439869,0.222175,0.146793,0.164551,0.182309,0.215798,0.249288,0.374915,0.500541,0.517071,0.689937,0.768989,0.785793,0.652151,0.659234,0.666317,0.673400,0.466537,0.443839,0.341784,0.239729,0.197176,0.154624,0.112072,0.144801,0.128108,0.135856,0.135856
26,25,0.134034,0.122786,0.111538,0.108547,0.105555,0.138822,0.181335,0.197331,0.187462,0.265051,0.342640,0.471440,0.514919,0.630740,0.736516,0.638141,0.637459,0.552999,0.464157,0.193977,0.157587,0.155612,0.153637,0.199865,0.246094,0.395376,0.544658,0.478689,0.714968,0.752744,0.615626,0.478509,0.555702,0.632895,0.710088,0.447126,0.404271,0.342808,0.281345,0.241994,0.202643,0.163291,0.135036,0.135751,0.119022,0.129514
26,41,0.257036,0.257036,0.257036,0.243824,0.230612,0.176182,0.274226,0.264943,0.217384,0.321745,0.426105,0.498239,0.626378,0.532686,0.659122,0.474189,0.524171,0.466757,0.458510,0.240145,0.178532,0.055296,0.101859,0.157404,0.212950,0.356112,0.499274,0.587915,0.676557,0.740152,0.730631,0.653235,0.575838,0.498442,0.663687,0.483784,0.424013,0.364241,0.304469,0.244698,0.207908,0.171118,0.134777,0.153118,0.171109,0.141287
26,43,0.118931,0.118931,0.118931,0.118931,0.118931,0.136064,0.188027,0.173514,0.203377,0.273526,0.343674,0.435602,0.585659,0.519741,0.657626,0.455438,0.550167,0.376039,0.384295,0.232516,0.159082,0.055296,0.118491,0.181686,0.244881,0.381174,0.517468,0.569435,0.621402,0.722568,0.700123,0.639752,0.579380,0.519009,0.663687,0.487655,0.432333,0.314405,0.196477,0.192701,0.165621,0.138541,0.161018,0.194536,0.167570,0.151199
26,45,0.127434,0.127434,0.127434,0.122661,0.117888,0.116713,0.128628,0.164437,0.206841,0.255957,0.305073,0.334937,0.477530,0.383942,0.499041,0.361624,0.446210,0.400930,0.510511,0.195131,0.153760,0.082582,0.138178,0.193774,0.249369,0.353781,0.458192,0.515854,0.573516,0.652304,0.619916,0.581480,0.543043,0.504606,0.620129,0.401564,0.383453,0.321580,0.259706,0.182607,0.166805,0.151004,0.146010,0.179087,0.150275,0.140232
26,49,0.165349,0.165349,0.165349,0.181334,0.197319,0.174443,0.217743,0.160281,0.205001,0.249092,0.293183,0.383121,0.403293,0.478686,0.501600,0.510262,0.573332,0.528132,0.530727,0.235613,0.185543,0.095536,0.177557,0.204245,0.230932,0.346775,0.462617,0.519418,0.576219,0.694935,0.636373,0.613763,0.538193,0.462622,0.387052,0.311481,0.368658,0.315880,0.263103,0.164347,0.180124,0.195901,0.179341,0.185300,0.172450,0.172450
26,50,0.165349,0.165349,0.165349,0.175321,0.185294,0.174443,0.125133,0.158350,0.191567,0.267581,0.343596,0.408611,0.448243,0.478686,0.632839,0.605222,0.573332,0.511514,0.400370,0.241981,0.173803,0.095536,0.141578,0.186255,0.230932,0.350834,0.470736,0.531091,0.591446,0.694935,0.661020,0.720039,0.669593,0.619147,0.568701,0.388218,0.368658,0.315880,0.263103,0.177606,0.182932,0.188258,0.169156,0.156503,0.175658,0.175658
26,51,0.148318,0.148318,0.148318,0.138805,0.129293,0.169159,0.125133,0.181505,0.191567,0.244300,0.297033,0.427817,0.526887,0.515158,0.581742,0.605222,0.546000,0.484257,0.554223,0.229497,0.142623,0.089749,0.135211,0.184353,0.233494,0.356032,0.478570,0.540537,0.602503,0.694935,0.667856,0.720039,0.697878,0.675717,0.653556,0.452013,0.451465,0.388937,0.326408,0.192133,0.167540,0.142946,0.177332,0.156503,0.156529,0.156529
26,52,0.154361,0.154361,0.154361,0.130533,0.106705,0.110885,0.140292,0.181505,0.248658,0.279194,0.309730,0.361572,0.519039,0.538762,0.601784,0.624837,0.547474,0.484257,0.561587,0.243607,0.128032,0.097854,0.135211,0.184353,0.233494,0.336944,0.440393,0.521448,0.602503,0.672938,0.667856,0.667804,0.663055,0.658305,0.653556,0.451729,0.320274,0.286971,0.253668,0.170917,0.153567,0.136216,0.149652,0.162055,0.156529,0.156529
27,0,0.180545,0.180545,0.180545,0.194880,0.209215,0.201356,0.223906,0.246455,0.268070,0.401051,0.354573,0.481399,0.575028,0.474336,0.655630,0.584193,0.503704,0.445832,0.608194,0.221617,0.175466,0.190903,0.206341,0.224531,0.242722,0.355909,0.469095,0.638530,0.643339,0.688211,0.651610,0.615009,0.472197,0.329386,0.380932,0.302352,0.298528,0.265238,0.231949,0.198659,0.211658,0.224657,0.229003,0.233348,0.191447,0.202411
27,1,0.164965,0.164965,0.164965,0.185671,0.206378,0.191442,0.225446,0.259450,0.293454,0.326545,0.354573,0.481399,0.575028,0.472470,0.655630,0.633688,0.609529,0.608861,0.608194,0.261409,0.186437,0.196389,0.206341,0.224531,0.242722,0.367703,0.492684,0.622648,0.628258,0.724681,0.669845,0.615009,0.499846,0.384682,0.425985,0.325149,0.359188,0.313693,0.268199,0.198659,0.211658,0.224657,0.187918,0.227706,0.185027,0.180079
27,2,0.170648,0.170648,0.170648,0.194967,0.219286,0.150164,0.187506,0.224848,0.262190,0.326545,0.357044,0.459101,0.594099,0.472470,0.634877,0.702139,0.603672,0.635255,0.666838,0.249602,0.169906,0.170876,0.171846,0.198333,0.224820,0.358752,0.492684,0.622648,0.603567,0.724681,0.688783,0.652885,0.547884,0.442882,0.524969,0.445886,0.359188,0.336457,0.313726,0.187556,0.206010,0.224464,0.189020,0.157801,0.176211,0.180079
27,3,0.170648,0.170648,0.170648,0.194967,0.219286,0.150164,0.187506,0.224848,0.262190,0.326545,0.357044,0.459101,0.594099,0.472470,0.634877,0.702139,0.603672,0.635255,0.666838,0.249602,0.169906,0.170876,0.171846,0.198333,0.224820,0.358752,0.492684,0.622648,0.603567,0.724681,0.688783,0.652885,0.547884,0.442882,0.524969,0.445886,0.359188,0.336457,0.313726,0.187556,0.206010,0.224464,0.189020,0.157801,0.176211,0.180079
27,4,0.146565,0.146565,0.146565,0.150545,0.154525,0.150164,0.175396,0.208687,0.241978,0.281590,0.321202,0.459101,0.594099,0.495516,0.698722,0.659474,0.616497,0.641668,0.666838,0.264791,0.179305,0.175575,0.171846,0.189885,0.207924,0.349673,0.491422,0.574207,0.645660,0.738633,0.724755,0.695572,0.569227,0.442882,0.524969,0.455619,0.386628,0.350177,0.313726,0.257247,0.200767,0.144288,0.151256,0.172003,0.176211,0.131891
27,7,0.112511,0.112511,0.112511,0.112511,0.112511,0.126977,0.155955,0.166684,0.200928,0.271269,0.341609,0.432646,0.600335,0.495938,0.716778,0.683451,0.659085,0.591710,0.627953,0.278683,0.192992,0.170723,0.148454,0.205971,0.263488,0.391846,0.520204,0.620845,0.693715,0.765238,0.746875,0.768632,0.711904,0.655175,0.598447,0.464283,0.486031,0.359264,0.345365,0.281487,0.217609,0.153731,0.133892,0.126805,0.124219,0.121632
27,8,0.106933,0.106933,0.106933,0.112396,0.117859,0.126977,0.142052,0.166568,0.191553,0.266581,0.341609,0.432646,0.477912,0.495938,0.716778,0.693012,0.649282,0.530199,0.599315,0.270183,0.183678,0.172960,0.162243,0.212866,0.263488,0.395978,0.528467,0.643604,0.703048,0.765238,0.746875,0.778140,0.732453,0.686766,0.641078,0.463849,0.486031,0.359264,0.352875,0.284038,0.215201,0.146364,0.114557,0.123868,0.123653,0.123438
27,9,0.106933,0.106933,0.106933,0.102449,0.097965,0.110310,0.142052,0.166568,0.195309,0.244530,0.293752,0.433527,0.456668,0.498108,0.689192,0.680182,0.611789,0.531481,0.599315,0.243688,0.177309,0.172538,0.167767,0.211049,0.254331,0.391062,0.527794,0.643604,0.703048,0.765238,0.737465,0.767171,0.721301,0.675431,0.629561,0.463849,0.475034,0.356226,0.352875,0.284629,0.216382,0.148135,0.113156,0.110562,0.110562,0.110562
27,10,0.110615,0.110615,0.110615,0.102676,0.094736,0.108230,0.146902,0.168428,0.196390,0.256902,0.317413,0.433527,0.607196,0.498108,0.689192,0.653769,0.580889,0.568559,0.624519,0.255352,0.173393,0.166712,0.160031,0.207181,0.254331,0.382916,0.511500,0.597080,0.681841,0.735357,0.750936,0.767171,0.721301,0.675431,0.629561,0.476402,0.475034,0.337385,0.310000,0.247659,0.185318,0.122977,0.108545,0.110562,0.110793,0.111024
27,11,0.113717,0.113717,0.113717,0.104197,0.094676,0.108230,0.148641,0.168428,0.196390,0.259037,0.321684,0.469907,0.511110,0.470757,0.727836,0.627883,0.583442,0.583069,0.624519,0.291806,0.170931,0.165481,0.160031,0.196480,0.232929,0.372215,0.511500,0.597080,0.646508,0.735357,0.750936,0.749454,0.707033,0.664613,0.622192,0.451138,0.456808,0.354271,0.338880,0.266487,0.194094,0.121702,0.122074,0.122436,0.122097,0.121757
27,12,0.113717,0.113717,0.113717,0.104197,0.094676,0.108230,0.148641,0.168428,0.196390,0.259037,0.321684,0.469907,0.511110,0.470757,0.727836,0.627883,0.583442,0.583069,0.624519,0.291806,0.170931,0.165481,0.160031,0.196480,0.232929,0.372215,0.511500,0.597080,0.646508,0.735357,0.750936,0.749454,0.707033,0.664613,0.622192,0.451138,0.456808,0.354271,0.338880,0.266487,0.194094,0.121702,0.122074,0.122436,0.122097,0.121757
27,13,0.123379,0.123379,0.123379,0.117088,0.110797,0.115706,0.167740,0.185433,0.226602,0.292091,0.357579,0.469907,0.514224,0.470757,0.651053,0.666610,0.566634,0.583069,0.615819,0.268065,0.170931,0.155778,0.140626,0.186777,0.232929,0.359803,0.486677,0.584241,0.624627,0.733404,0.728335,0.740224,0.700880,0.661536,0.622192,0.449416,0.386779,0.352354,0.338880,0.278498,0.218116,0.157734,0.121791,0.131000,0.129976,0.128951
27,14,0.124021,0.124021,0.124021,0.117409,0.110797,0.127768,0.171004,0.185433,0.241143,0.306823,0.372503,0.513682,0.559844,0.652349,0.744855,0.642437,0.573586,0.541072,0.615819,0.285299,0.179978,0.167330,0.154681,0.200824,0.246967,0.372941,0.498915,0.584241,0.676378,0.733404,0.728335,0.753309,0.681581,0.609853,0.538124,0.428247,0.365135,0.293723,0.269505,0.224894,0.180282,0.135671,0.121791,0.149140,0.139046,0.128951
27,15,0.107680,0.107680,0.107680,0.106878,0.106076,0.114198,0.143040,0.168080,0.222327,0.289140,0.355952,0.513682,0.544110,0.580948,0.617786,0.679334,0.560564,0.598187,0.579755,0.229057,0.147621,0.151151,0.154681,0.200011,0.245342,0.377918,0.510495,0.648075,0.676378,0.733404,0.759122,0.721731,0.676214,0.630697,0.585181,0.454864,0.377154,0.293723,0.269505,0.224894,0.180282,0.135671,0.154231,0.175501,0.182247,0.188993
27,16,0.115563,0.115563,0.115563,0.105248,0.094933,0.114198,0.142782,0.168080,0.177920,0.266936,0.355952,0.382719,0.506351,0.562068,0.617786,0.627404,0.560564,0.443122,0.579755,0.234127,0.127818,0.128820,0.129822,0.187582,0.245342,0.372156,0.498970,0.648075,0.722038,0.756012,0.721181,0.721731,0.676214,0.630697,0.585181,0.366628,0.279913,0.238558,0.197203,0.181566,0.165930,0.150294,0.152939,0.155795,0.152361,0.178749
27,17,0.114520,0.114520,0.114520,0.108395,0.102271,0.106778,0.146659,0.151642,0.174111,0.217728,0.261344,0.382719,0.515206,0.515130,0.515053,0.512865,0.468154,0.384535,0.522132,0.199956,0.141685,0.138922,0.173540,0.204362,0.235183,0.364564,0.493944,0.511619,0.599055,0.686861,0.721181,0.666133,0.615147,0.564161,0.513174,0.274442,0.279913,0.265852,0.251791,0.210573,0.169355,0.128138,0.145146,0.155795,0.152361,0.153538
27,18,0.114520,0.114520,0.114520,0.107683,0.100845,0.135529,0.146659,0.151642,0.169103,0.206072,0.243040,0.370148,0.352435,0.437557,0.522679,0.488205,0.478606,0.353126,0.522132,0.158162,0.112853,0.120116,0.150524,0.192853,0.235183,0.334440,0.433697,0.511619,0.599055,0.686861,0.664717,0.666133,0.608309,0.550485,0.492661,0.179644,0.276092,0.263941,0.251791,0.210573,0.169355,0.128138,0.117722,0.141008,0.137326,0.094361
27,19,0.118221,0.118221,0.118221,0.113838,0.109455,0.095895,0.159069,0.148959,0.168970,0.226114,0.283259,0.370148,0.529489,0.426100,0.522679,0.505203,0.395054,0.387667,0.384341,0.158162,0.166983,0.160400,0.153818,0.185668,0.217519,0.321372,0.425226,0.499838,0.550496,0.637340,0.651737,0.666133,0.608309,0.550485,0.492661,0.229759,0.160259,0.174230,0.188202,0.161023,0.133843,0.106664,0.123589,0.130634,0.137326,0.122696
27,20,0.108733,0.108733,0.108733,0.099892,0.091052,0.106213,0.138595,0.148959,0.168970,0.211407,0.253843,0.406384,0.529489,0.426100,0.512041,0.553344,0.488458,0.454402,0.548672,0.185377,0.140472,0.146379,0.152285,0.193814,0.235343,0.367225,0.499108,0.499838,0.527714,0.696283,0.628261,0.560238,0.550991,0.541743,0.532496,0.454303,0.328211,0.258207,0.188202,0.172471,0.156741,0.141010,0.112917,0.107284,0.106956,0.095905
27,21,0.105992,0.105992,0.105992,0.102126,0.098261,0.106213,0.145234,0.169815,0.182152,0.246817,0.311482,0.406384,0.418479,0.468944,0.699159,0.632161,0.568482,0.525967,0.548672,0.213156,0.142391,0.147338,0.152285,0.193814,0.235343,0.363185,0.491027,0.543785,0.645011,0.732511,0.685853,0.639196,0.642785,0.646373,0.649962,0.474043,0.400739,0.344341,0.287943,0.151177,0.134012,0.116848,0.116387,0.128108,0.110252,0.110252
27,22,0.105992,0.105992,0.105992,0.102126,0.098261,0.106213,0.145234,0.169815,0.182152,0.246817,0.311482,0.406384,0.418479,0.468944,0.699159,0.632161,0.568482,0.525967,0.548672,0.213156,0.142391,0.147338,0.152285,0.193814,0.235343,0.363185,0.491027,0.543785,0.645011,0.732511,0.685853,0.639196,0.642785,0.646373,0.649962,0.474043,0.400739,0.344341,0.287943,0.151177,0.134012,0.116848,0.116387,0.128108,0.110252,0.110252
27,23,0.112643,0.112643,0.112643,0.105452,0.098261,0.119502,0.161134,0.169815,0.200205,0.269726,0.339247,0.470690,0.624215,0.468944,0.699159,0.632161,0.598512,0.575106,0.428947,0.213820,0.144877,0.166113,0.187348,0.217396,0.247443,0.369235,0.491027,0.543785,0.652688,0.732511,0.640269,0.632553,0.638356,0.644159,0.649962,0.474043,0.454869,0.340198,0.225526,0.167459,0.140619,0.113779,0.129390,0.128108,0.128108,0.128108
27,24,0.127618,0.127618,0.127618,0.121250,0.114882,0.130932,0.169517,0.197331,0.200559,0.270015,0.339471,0.470690,0.624215,0.468944,0.691714,0.620289,0.549689,0.587008,0.482162,0.284441,0.195662,0.187613,0.179564,0.213504,0.247443,0.353342,0.459241,0.478689,0.652688,0.756781,0.637524,0.665076,0.660038,0.655000,0.649962,0.441218,0.421845,0.323686,0.225526,0.167459,0.154563,0.141667,0.109549,0.131941,0.131941,0.131941
27,25,0.116173,0.116173,0.116173,0.114385,0.112596,0.130932,0.162826,0.197331,0.215992,0.282235,0.348479,0.495171,0.495566,0.589070,0.723819,0.647828,0.667667,0.616238,0.482162,0.301216,0.195288,0.187426,0.179564,0.214339,0.249114,0.347661,0.446208,0.478689,0.618853,0.756781,0.687782,0.549117,0.569807,0.590497,0.671777,0.404659,0.458256,0.389833,0.321411,0.229090,0.168701,0.108311,0.114754,0.110398,0.110398,0.110398
27,26,0.143375,0.143375,0.143375,0.132159,0.120942,0.134559,0.171662,0.198348,0.245701,0.297090,0.348479,0.495171,0.642549,0.617875,0.746828,0.666287,0.646862,0.616238,0.464157,0.291477,0.171002,0.168312,0.165622,0.200056,0.234491,0.369023,0.503555,0.508689,0.667083,0.764579,0.693766,0.622952,0.560699,0.498447,0.671777,0.476852,0.462377,0.370097,0.277818,0.191626,0.154281,0.116935,0.114754,0.125091,0.115435,0.115435
27,27,0.143375,0.143375,0.143375,0.129871,0.116367,0.134050,0.171662,0.198348,0.228479,0.298406,0.368333,0.510044,0.642549,0.617875,0.738147,0.666287,0.643362,0.601344,0.442144,0.241219,0.171002,0.160554,0.150105,0.192298,0.234491,0.377614,0.520738,0.508689,0.667083,0.764579,0.719576,0.674574,0.579279,0.483984,0.671777,0.484755,0.462377,0.370097,0.277818,0.238081,0.198344,0.158607,0.122523,0.125091,0.115435,0.114496
27,28,0.116633,0.116633,0.116633,0.108397,0.100160,0.114584,0.143917,0.174219,0.203045,0.265008,0.326972,0.510044,0.528426,0.617875,0.738147,0.654490,0.643362,0.568977,0.442144,0.283086,0.161253,0.161787,0.162320,0.198369,0.234419,0.370148,0.505878,0.598945,0.692013,0.778937,0.720733,0.662528,0.558114,0.453701,0.674902,0.493383,0.462450,0.402843,0.343236,0.281693,0.220150,0.158607,0.122653,0.126780,0.109763,0.110934
27,29,0.113043,0.113043,0.113043,0.106602,0.100160,0.114584,0.182226,0.174219,0.203045,0.248867,0.294690,0.482121,0.592264,0.566672,0.678644,0.629010,0.635999,0.553795,0.442144,0.283086,0.181401,0.171860,0.162320,0.198369,0.234419,0.384808,0.535196,0.467815,0.692013,0.778937,0.724358,0.669778,0.671486,0.673194,0.674902,0.449678,0.440970,0.392103,0.343236,0.272043,0.200849,0.129656,0.124451,0.127999,0.113015,0.112177
27,45,0.135676,0.135676,0.135676,0.128464,0.121251,0.135760,0.129799,0.164437,0.177601,0.232605,0.287609,0.360062,0.328229,0.468589,0.490567,0.397091,0.409807,0.366703,0.510511,0.209998,0.174991,0.193585,0.212180,0.230775,0.249369,0.370752,0.492134,0.505701,0.519267,0.597531,0.684135,0.420529,0.462568,0.504606,0.560965,0.372702,0.360466,0.298057,0.235647,0.163068,0.162789,0.162510,0.123530,0.129341,0.135428,0.123146
